global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
914785.1537179262	-430.0432173626032	836831877462.73	184937.1687995792	1166990.5911569148	-3357.763630319154	1361867039848.7656	11274576.597094065	914787.3871016416	1371.840581240831	1881946.5803391808	836835963600.2488	939856.7882007438	777145.6471606183	0.868986	16.119089	0.1145089466454161	0.0565090677750689	-0.0238837314	-0.0033413768	-0.0185358681	0.1014491377	-0.075233685	0.0164170433	0.1029653887	0.0036532645	0.0825017363	0.0273979536	-0.0901793983	0.0374992173	0.0424359637	-0.013824345	0.0502139189	-0.1269535382	-0.0678765611	0.0655869331	0.0319521218	0.1272280306	0.1153023559	-0.071988835	-0.0141220109	-0.0679315352	-0.1056361655	0.0196504828	-0.1330880972	0.0158332952	-0.0286855954	-0.0932492522	-0.0690216063	0.0670394445	-0.0533132051	0.109194754	0.009545932	0.0628915709	-0.0333237175	-0.0952908454	0.0173011942	0.0189642252	-0.0596730246	0.0439630849	0.0861203039	0.1310870982	-0.0372258602	-0.005411615	-0.0546580352	-0.079432021	0.0502634131	-0.0280998033	0.1617549207	-0.0039602374	0.0422991284	0.0369593058	0.0448355171	0.058004837	-0.0035843364	0.0056056148	-0.0089841231	-0.0194778795	0.117763482	-0.046489948	-0.0155927376	0.0727690286	0.0736753896	-0.0156392558	0.0028481444	0.0369172707	0.0628992342	0.0170199507	0.0243965744	-0.0045654299	-0.0216973757	0.0066833871	-0.0043541442	0.0671863445	0.0794198313	-0.0388886229	0.050129631	-0.0181457114	0.1005991057	0.0598166067	0.003627002	-0.0350276814189953	-0.0099622857489692	9.924713734411482e-05	0.0012269384655906	0.0230585659457034	0.0100446112408577	0.0005316974634723	0.0001008942149799	0.0353752531827069	0.0255507256320441	0.0012514085377406	0.000652839580324	-0.0001980195216939	-0.0007230112747917	3.9211730971880946e-08	5.227453034759191e-07	-0.0002549852117472	-0.0003700207516696	1.369153566661358e-07	6.501745820976444e-08	-0.0001510248274859	-0.0002859944540096	8.179282772424921e-08	2.2808498517145853e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915491.119940578	705.9662226517685	838123990690.0538	498388.3075252064	1167825.5411236703	834.9499667554628	1363816494500.7932	697141.4469849485	914089.4824963786	-697.9046052630292	487070.8380473447	835559582010.4972	940158.426625998	783433.9350890457	0.845793	15.688864	0.1867974724428037	0.0955808226461632	-0.0122798691	0.0152066002	-0.0256011182	0.1026962224	-0.0529158465	0.0618939694	0.0999308596	0.0365422605	0.0734565446	0.060067534	0.0344693712	-0.0130587857	0.0556716979	0.0920606472	-0.0022188937	-0.0785256805	-0.0464701393	-0.0297269264	-0.0828519452	0.0132301354	0.0350393736	-0.0365514477	0.0155582872	0.0014632555	-0.0196108461	-0.0034420463	-0.1359799465	-0.0451497442	0.0053128817	-0.0286679214	-0.0414243584	0.0838009388	-0.0847875803	0.1190759847	-0.026446666	0.0481626445	-0.0730955918	-0.0441211519	-0.0405015263	0.0484577009	0.0846748854	0.0217871644	0.0447261696	0.0836339613	-0.0001959879	-0.0691079455	-0.0515478097	0.0258645213	0.0260091901	-0.0811205793	0.0098007414	-0.0298256422	0.0654538659	-0.031522342	0.0465497979	0.0484788396	-0.0149450079	0.0197561136	0.0123118099	0.0634382064	0.114991444	0.0006835394	-0.0346237149	0.1630080498	0.0351444922	-0.0197179805	0.0531384933	0.0420226501	0.0316696262	-0.0179218053	0.0727277004	0.0213822169	0.0108741712	-0.0141858874	0.0323731553	0.1102618395	-0.0022082195	-0.0595143337	-0.0113537566	0.0394663367	0.0993899282	0.0556281227	-0.003627002	-0.025086063250427	0.0099416181685683	9.883577180960734e-05	0.0006293105694044	-0.0540737264796575	-0.0771322924253609	0.0029239678953968	0.0059493905347913	-9.842428062256658e-05	-0.0354736774633294	9.687339016069737e-09	0.0012583817927723	0.0004339941308428	0.0006320136525367	1.8835090560599746e-07	3.994412569927807e-07	0.0001840136893571	0.0004389989011043	1.9272003517078298e-07	3.38610378708113e-08	6.29603065840013e-05	0.0002139851340699	4.578963760291363e-08	3.964000205151438e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914882.309246592	-608.8106939860154	837009639772.3768	370650.4611117337	1166245.845212766	-1579.6959109043237	1360129371476.0388	2495439.1709278408	915471.941906084	1382.4594097053632	1911194.019482901	838088876417.2964	941482.9325675798	780980.9896589381	0.950248	17.626448	0.1925611806034935	0.10544923533462	-0.0144154279	0.0321504922	-0.0066776572	0.1020102381	-0.0064353434	0.093746939	0.131522892	0.0908963926	-0.0138185823	0.0119703018	-0.0201695657	0.0450871207	-0.085037718	0.0312859337	-0.042868275	0.010838347	-0.0664740728	0.0339149975	-0.0545432694	-0.0148910166	-0.0711703865	-0.0160732333	0.0414430617	0.003486276	-0.0847630891	0.0050341909	-0.0800580387	-0.0749449553	-0.0471914302	-0.1426950092	0.0373685275	-0.0818469818	0.0529016692	0.1478938364	-0.0570507916	-0.0456923227	0.0175750361	-0.0236084468	0.008446258	-0.095606716	0.0445097391	-0.0526335627	-0.0009835407	0.0609432054	-0.0563324244	0.0120130872	0.0132172007	0.086450077	-0.0349353586	-0.0655728642	0.031022613	0.0527680781	0.0526517672	0.0448209622	0.0312784974	0.0355050588	-0.0119653753	-0.0098548443	-0.0186288807	-0.0368533682	0.0887045811	-0.0282170249	-0.0583288537	0.0369050974	0.0777061637	-0.0612373181	-0.0157383163	-0.0091181305	0.0208917637	-0.1085414765	-0.0162264493	0.00243341	-0.0484853085	-0.0395209726	-0.003949007	0.0643335883	0.0346068106	0.0348099583	-0.0614396432	-0.0851600715	0.098137155	0.0513420481	-0.010866692	-0.0067961338155555	0.0182899294348715	0.0003345215187325	4.618743483893696e-05	0.0177712585123686	0.0718449849920261	0.0003158176291134	0.0051617018685044	0.0285238380188133	0.0286222622994358	0.0008136093353234	0.0008192338991377	-0.0008699999468166	-0.0013039940776594	7.568999074608869e-07	1.7004005545707896e-06	1.1972553132899575e-05	-0.0001720411362242	2.9598152553313894e-08	1.4334202852010343e-10	6.300517024360289e-05	4.4863659601587136e-08	2.012747952847081e-15	3.969651477425383e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916887.8940111956	2005.5847646036416	840683410184.2855	4022370.248010245	1162877.3377327127	-3368.507480053231	1352283702612.3215	11346842.64317457	917447.3132393772	1975.3713332932675	3902091.904396821	841709572570.152	943734.8752381168	778674.7186155914	0.882622	16.372025	0.0882554122262253	0.0469994970186302	-0.0154451967	-0.0054481321	-0.0236442781	0.0416637492	-0.0309431682	0.1140160375	0.1540660952	0.0643537017	-0.0022208199	0.0586406502	-0.0471802967	0.0109238945	-0.0333406243	0.1206020968	-0.0366895958	-0.0734739833	-0.0447288074	-0.1047161307	-0.0848504146	-0.0023203801	-0.0095904284	0.0148175198	-0.0286474156	0.0919696447	0.0585490422	0.0628445029	-0.128450906	-0.1423863725	-0.0465406875	0.0812469054	-0.0667384102	-0.0862942013	0.1758582863	0.1651877347	-0.0301584671	-0.0296995028	-0.0144293115	-0.0720682953	0.0222203649	-0.0387319748	0.1404949183	-0.019695921	0.0408070703	0.0281563803	0.0123362524	-0.1171228128	-0.0478741607	0.0574822826	0.0204295638	-0.1350424334	-0.0718750046	0.1141963669	0.0616708077	-0.1058454733	-0.081942166	0.0162429431	-0.0043779278	0.0043621168	-0.005488475	0.0112330653	0.1450663674	-0.0006311275	0.0038873899	0.059734275	0.0991493126	-0.0360949072	0.0302799849	0.0470435558	0.0450126225	-0.0334897385	0.0092904898	0.0079264098	0.0184187019	-0.0957876672	0.0590020023	0.0316948585	0.0551368906	-0.0439858225	0.0322675537	-0.1037410237	0.0968413356	0.0469659021	-0.0180634961	-0.0250841559990391	-0.0182880221834835	0.0003344517553835	0.0006292148821841	0.0310388331324844	0.0132675746201158	0.0009634091622262	0.0001760285363003	0.0353723566000638	0.0068485185812504	0.001251203611442	4.690220675773332e-05	-0.0001190079332284	0.0007509920135882	1.4162888171295314e-08	5.639890044732593e-07	0.0002579963621418	0.0002460238090089	6.05277145992479e-08	6.65621228784028e-08	6.301528447401095e-05	1.0114230408059257e-08	1.0229765674731047e-16	3.970926077340525e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917374.5449589436	486.6509477479849	841576055738.6289	236829.14494401196	1166242.9875	3365.6497672873084	1360122705892.9253	11327598.356041113	915142.5119960164	-2304.801243360853	5312108.771397733	837485817262.379	941408.3020908926	791185.3989751344	0.8640719999999998	16.027939	0.0525957910190018	0.0330412621154129	0.0111746459	0.014910471	-0.0321355289	0.0699294929	-0.0027669259	0.1057805212	0.1264032864	0.0936451313	-0.0472440023	-0.0188124496	0.0058216828	0.0775278441	-0.0633438103	0.0145679523	-0.0211146524	0.0605567061	-0.1060422802	0.0993543956	-0.0207713944	-0.0234144265	-0.116166685	0.0211536238	-0.0087279265	-0.0172968913	0.1468542414	-0.0663831479	0.0475103775	-0.0898073223	-0.1089768138	0.090182466	-0.1274087919	0.0526844551	-0.0112987957	0.1364381923	-0.0526702142	-0.079401462	0.035349722	-0.006616556	-0.013612398	-0.0880693695	0.022774834	-0.023636399	-0.0329518114	0.0340708895	-0.124772989	0.0280076709	0.0715677955	0.1336562618	-0.0456583188	-0.0341764695	-0.087242476	-0.0487185176	0.0118545483	0.0799400968	-0.1215341178	-0.0734760731	-0.0039157124	-0.0293228359	-0.011911802	-0.0178669738	0.1292864476	-0.0324177341	-0.0414060986	0.0266387059	0.0870950729	-0.0586107395	-0.0149945922	-0.0275157623	0.0598722147	-0.0687155836	-0.015407696	0.0293212302	-0.0159310446	-0.1159424648	0.0028236575	0.0359364185	0.0650522113	0.0127835582	-0.0859080139	-0.0955169186	0.0955030384	0.0425073619	-0.0251890118	-0.0127712783754248	0.0123128776236142	0.0001516069553741	0.0001631055513425	0.0310348514781537	-3.981654330700857e-06	0.000963162006271	1.5853571209188887e-11	0.0352414465076975	-0.0001309100923663	0.0012419595519549	1.7137452283353222e-08	-0.0006809767080395	-0.0005619687748111	4.6372927689231443e-07	3.158089038626888e-07	0.0002580608206381	6.445849630004045e-08	4.154897745262327e-15	6.659538714840963e-08	-0.0001779119151924	-0.0002409271996664	5.8045915539098644e-08	3.165264956742773e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916948.1209796492	-426.42397929436993	840793856568.1095	181837.4101172452	1164156.5905585107	-2086.396941489307	1355260567340.816	4353052.197455935	916000.1910309028	857.679034886416	735613.326883694	839056349968.6504	942610.763867471	786420.8050571237	0.818322	15.17931	0.0532630392277207	0.0354951899421315	0.0091118469	0.0090106813	-0.0185836333	0.058341639	-0.0055409191	0.1167922443	0.1313821672	0.0704672601	-0.0471359788	-0.0055583277	0.0176272381	0.0279524021	-0.0293490996	0.1093144389	0.0041164796	0.0326254275	-0.0712285293	-0.0333199786	-0.1017652866	0.0306347869	-0.0334722133	0.0048739223	0.0374306024	0.0810694585	-0.0080119117	0.0450025313	0.0210939578	-0.0924139921	-0.0648376033	0.0002228103	0.0410421289	-0.029588301	0.0436833953	0.1385160044	-0.0397046009	-0.0822871731	0.0235905941	-0.0042207874	-0.0159305867	-0.0343807898	0.1184949827	0.0096315592	-0.0147941069	0.0055058164	-0.0749491787	-0.006161743	-0.020749729	0.0594895551	0.0349289153	-0.1091973069	-0.0130511102	0.063568525	0.0262116346	0.0116201991	-0.0596779354	0.0034364269	-0.0047057453	-0.0264609931	0.0056573899	0.0419274706	0.1505191095	-0.0071063775	0.0092534985	0.0588814825	0.078568334	-0.0274667531	-0.0060162813	0.0305401576	0.0350012283	-0.0611046956	-0.0139045083	0.0163071513	0.070144121	-0.1371064471	0.0711229695	-0.0054540468	0.0481394281	-0.0683876057	0.0347292811	-0.0933561501	0.0941228505	0.0379742494	-0.032215118	-0.0142196809370886	-0.0014484025616638	2.0978699806342585e-06	0.0002021993259526	0.0309768065038156	-5.8044974338099936e-05	0.0009595625411748	3.36921904591068e-09	0.0252919086270537	-0.0099495378806437	0.0006396806419992	9.89933040383659e-05	-0.0001209416245237	0.0005600350835158	1.4626876542431634e-08	3.136392947685491e-07	0.0002580275010166	-3.331962150003413e-08	1.1101971769055368e-15	6.65781912808715e-08	-0.0004539845882766	-0.0002760726730842	7.621612082385558e-08	2.0610200639267402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917348.9881455916	400.8671659423271	841529166051.7407	160694.48473063324	1164380.0251329788	223.43457446806133	1355780842928.6765	49923.00906772365	914715.0452981652	-1285.145732737612	1651599.5543736937	836703614094.8243	940400.6457275036	790368.2501428091	0.8368729999999999	15.523417	0.0856985080348422	0.0485269769562289	0.01970741	0.0186068308	-0.0321882027	0.0561269385	0.0232630217	0.1121546065	0.1046496298	0.0840898117	-0.0160446165	-0.0253807865	-0.0156803072	0.0608082789	-0.0196972544	0.0347775503	-0.0565647692	0.0814422678	-0.1185259181	0.0673120977	0.0248866536	0.0145739659	-0.1185781407	-0.0137628072	-0.0709186061	0.0055519938	-0.0661499437	-0.1048771162	0.1604356842	-0.0739646814	-0.0301702704	-0.0392144925	0.002959872	0.0944706791	-0.0496718559	0.1135523819	-0.0453554755	-0.0495971081	0.0441891317	-0.0424976941	-0.0308062833	-0.0464563296	0.0305086757	-0.0441385452	-0.0280478218	0.0039578038	-0.1564915893	0.0288922564	0.0229542129	0.0738175603	-0.0592321118	0.0518598061	-0.0341551772	0.018276862	0.0086085779	0.1493701524	0.004654111	-0.1196542469	-0.0096737039	-0.0375210597	0.0085025962	-0.0255954823	0.1278552665	-0.0238727212	-0.0319843095	0.0385763153	0.0667269087	-0.0312333297	-0.0077258565	0.0069695111	0.088137977	-0.0635340311	-0.0116776762	-0.0292891007	-0.0229985666	-0.1468868366	-0.0137569258	-0.0094762766	0.0563256884	-0.0273099868	-0.0519913379	-0.1280547086	0.0927013771	0.0333745172	-0.0391140859	-0.0249642403911138	-0.0107445594540252	0.000115445557861	0.0006232132983053	0.074807425834706	0.0438306193308904	0.005596150960015	0.0019211231909294	0.019066457025417	-0.0062254516016366	0.000363529783502	3.8756247644320936e-05	-0.0005239628942205	-0.0004030212696968	2.7453711451992294e-07	1.6242614382802086e-07	0.0001631189565283	-9.490854448829998e-05	9.007631816887616e-09	2.660779397888143e-08	-0.0004539568494959	2.7738780700018766e-08	7.694399547237335e-16	2.060768212042432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918137.4976393926	788.5094938010443	842976464571.5256	621747.2218143791	1165605.0932845746	1225.0681515957697	1358635233490.942	1500791.9760542752	915619.5790379044	904.533739739214	818181.2863266083	838359213517.5492	942135.2377539912	795699.0081065188	0.861627	15.982575	0.1554628279078117	0.0787593637503673	0.0268589796	0.0184396933	-0.0362734332	0.0638926767	0.0093008104	0.0902117807	0.1103112365	0.0598458097	-0.0005221923	0.0245978088	-0.0036121958	0.0218487213	0.0580067444	0.1052266575	-0.0458947756	-0.0410956994	-0.0151019908	-0.0617731149	-0.0464170886	0.0437797076	-0.1152595434	-0.0644098628	0.0439543698	0.0653424344	0.027565051	0.0588913519	-0.0725491919	-0.1123347845	0.1242819336	-0.0826412554	-0.0419179325	-0.0115925013	0.0129339776	0.121817744	-0.0348858695	-0.033848527	-0.0110633283	-0.0559270782	-0.0436602228	0.0310377381	0.0914404217	-0.0048237066	0.051235273	-0.015508888	-0.0358048706	-0.0102955355	-0.0781029488	0.0961537351	-0.021378189	-0.1200861395	-0.0920041081	0.0843642628	0.0296470485	-0.0449740614	0.0550934476	0.0461412635	-0.0099422848	-0.0279577237	0.0299748572	0.0377504817	0.144953585	-0.0160201029	-0.0168185237	0.109121732	0.0554840813	-0.0346311399	0.0191313369	0.0477030314	0.0323250178	0.0051863129	0.021568722	-0.0116186007	0.0801045807	-0.12745456	0.0684042857	0.0505337069	0.0577492739	-0.0554573415	0.0283420052	-0.0910664504	0.0912392418	0.0287162347	-0.0458586883	-0.0135971707507707	0.0113670696403431	0.0001292102722084	0.0001848830524256	0.025817216746617	-0.0489902090880889	0.0006665286805418	0.0024000405864946	0.0028638748855769	-0.0162025821398401	8.201779360238104e-06	0.0002625236679982	0.0005300002456076	0.0010539631398281	2.809002603441163e-07	1.1108383001163072e-06	7.97749131331571e-06	-0.0001551414652149	2.4068874229052183e-08	6.364036765402762e-11	-8.500211374819374e-05	0.0003689547357477	1.3612759703065974e-07	7.225359341660867e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918223.8354629606	86.3378235680284	843135012012.3102	7454.219778464	1171544.807712766	5939.714428191539	1372517236478.7422	35280207.48846674	915778.5116338724	158.93259596801363	25259.57006113186	838650282370.3506	942120.1881803338	794368.7306787635	0.871314	16.162262	0.1624873481142746	0.0865484591499573	0.0300405509	0.0195067211	-0.0549389449	0.0805580074	-0.0060595444	0.090129562	0.1035816319	0.0641470014	0.0024696886	0.0098887498	-0.0495673598	0.0811755725	-0.0178321483	0.0292499283	-0.0496627585	-0.0044703731	-0.0464683208	0.0282268938	0.0555203527	-0.0650044089	-0.1349478314	0.0252970465	-0.0270601667	0.108261663	0.0613133112	-0.0271364371	0.0624021687	-0.052029475	0.0341791217	-0.0732712943	0.0834976655	0.0853277113	-0.0319263485	0.1156034529	-0.0255430906	-0.0277657867	0.0171173298	-0.0783414564	-0.0019997018	-0.0661866997	0.0063935812	-0.0339616684	0.0422694413	-0.0078532566	-0.0402316619	0.0174640843	0.0575742359	0.0783254404	-0.0808539197	-0.0293977603	-0.1027069809	0.0670061502	-0.0236128358	0.1187672528	0.008687003	0.0013286761	-0.0055805737	-0.0450604941	0.0032967931	-0.007618566	0.1312386055	-0.0369963925	-0.0409866983	0.0119069455	0.0492318441	-0.018610782	0.0084340238	-0.0185225032	0.0488342021	-0.1185054565	-0.0003601178	-0.0405176857	0.0084339791	-0.0972825914	-0.0519302177	-0.0496682096	0.0060708831	-0.0634045689	0.0205857791	-0.1132172533	0.089737086	0.0240075741	-0.0524223074	-0.0136140334868599	-1.6862736089201177e-05	2.8435186841404776e-10	0.0001853419077813	0.0810587054708236	0.0552414887242065	0.0065705137326057	0.0030516220764666	0.0354183000416412	0.0325544251560643	0.0012544559778397	0.0010597905972417	-0.0005104627801828	-0.0010404630257904	2.605722499519536e-07	1.0825633080369144e-06	0.0002580737585529	0.0002500962672395	6.254814288717357e-08	6.660206485362053e-08	-0.0002879342506765	-0.0002029321369283	4.1181452198288846e-08	8.290613271263754e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918873.3012542344	649.4657912737457	844328143757.855	421805.81403483264	1172698.4479055852	1153.6401928190608	1375221649720.1685	1330885.6944875997	916682.8053627476	904.2937288752292	817747.1480830665	840307365647.717	942636.0830687592	794971.093577789	1.092123	20.258123	0.1513305444062851	0.0777162253441474	0.0319153776	-0.0262426215	-0.083142693	0.044123539	-0.1039237912	-0.0250711172	0.0668085933	-0.0182262622	0.0749188444	0.1198336542	-0.0309017912	-0.0053245008	0.0650746816	-0.0514068422	0.0711266662	-0.0797756764	-0.0421333336	-0.0424952004	0.0058550512	0.1124338454	0.013797249	-0.0036677111	0.007601008	-0.0675616548	0.0425534379	-0.0629185111	-0.0537959436	-0.0016409239	-0.019272639	0.0037628278	-0.0975733184	-0.0400736531	-0.1053186175	0.0687742646	0.0326495471	0.0578128832	-0.1248863894	-0.0867486374	-0.0089288582	0.054250221	-0.0393512726	0.0796463581	0.0149831545	-0.0045970887	-0.0135541332	-0.0491513907	-0.0820589849	0.0192354563	0.0430106057	-0.0033146288	0.050928621	-0.0003282671	0.0206199991	-0.0511755434	-0.0810631063	-0.0368507981	-0.0004663941	-0.0255150802	0.0482505825	0.0758194016	0.1273416829	-0.0343623611	0.0058857624	0.0971650076	0.0234339619	-0.0178755227	-0.0293649651	0.0402165822	0.099240524	0.1301519706	0.080777759	-0.027401931	0.0837501834	-0.0588559085	0.0188184785	0.0503916437	0.1097489448	-0.1023268176	0.0325194762	0.0994390879	0.0881955685	0.0192567962	-0.0587790397	-0.0249589224944344	-0.0113448890075745	0.0001287065065941	0.0006229478120831	0.0478265215395907	-0.0332321839312328	0.0022873761625769	0.0011043780488392	0.0043947927377985	-0.0310235073038426	1.9314203208206435e-05	0.0009624580054315	0.0005591222425689	0.0010695850227517	3.126176821352759e-07	1.1440121208947545e-06	0.0005363727031566	0.0002782989446037	7.745030256753328e-08	2.876956766915182e-07	-0.0004546495665938	-0.0001667153159172	2.7793996561405132e-08	2.0670622840393016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920131.5999948664	1258.2987406320171	846642161309.1128	1583315.7206761204	1172734.5138297873	36.06592420209199	1375306239927.5874	1300.750888551045	916380.3985091744	-302.4068535732804	91449.90508809144	839753034771.8333	939665.7044062952	814319.9109795027	1.206775	22.384834	0.086114118409924	0.0474760808633334	0.0699480238	0.0374639595	-0.0878445719	0.058822534	-0.00184204	-0.0282837291	0.0544416233	-0.0524116177	0.0612883579	0.1957099578	0.1044599206	-0.036269093	-0.0715451662	-0.1057688116	-0.0039546842	-0.1437637164	-0.1457516411	0.0283109987	-0.1115649832	0.1377973899	0.0398958152	-0.1471681837	0.2248399159	0.0529545083	-0.1289285287	0.2749208631	0.2906465786	0.1942522006	0.1183703879	-0.0760553239	-0.1490994205	-0.1064157981	0.051774942	0.0299094404	0.0443165153	0.0186114965	-0.2193914963	0.0259229219	-0.045122267	-0.0575030468	-0.066161947	-0.0023823163	0.0117314913	0.1886530249	-0.1127382274	-0.1202309182	-0.1429388207	0.0107819605	0.0577062921	0.1453587703	0.2002691254	-0.0257675662	-0.2838645894	-0.333471166	-0.0146356791	0.0677058705	-0.004000822	-0.0456220117	0.036006342	0.0411631699	0.0364344614	-0.0345653739	-0.0830474444	0.1478822441	-0.07796832	-0.0867233633	-0.0168813789	0.0351788344	0.0588487229	-0.0935922124	0.1995659393	-0.0638240797	0.130792861	-0.0745339421	-0.1774732153	-0.0967384949	0.1510838203	-0.0405805468	-0.1127671153	0.3765472601	0.0866153656	0.0144722352	-0.0649037979	0.0156398181573962	0.0405987406518306	0.0016482577425146	0.0002446039119964	0.0390031692060688	-0.0088233523335219	0.0015212472081172	7.785154640146643e-05	-0.0060135807566581	-0.0104083734944566	3.6163153516848606e-05	0.0001083342388001	0.0001446463816094	-0.0004144758609594	2.0922575712692167e-08	1.7179023931811873e-07	0.0006469671690525	0.0001105944658958	1.2231135886799384e-08	4.185665178318061e-07	-0.0004540468548469	6.027117468999617e-07	3.632614498512035e-13	2.061585463963619e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
