global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
976821.9445469374	-3511.6530994228087	954181111348.46	12331707.49068582	1479406.3431566455	-22183.80779272155	492121328.1844133	2188643128172.1184	946176.2753593308	728.0247408103896	530020.023232035	895249544052.8562	1008112.6734487044	1053009.125685108	1.731958	36.39032	0.0857769670388736	0.0477625105752282	0.0883657511	-0.1210571322	-0.1564666058	0.031320466	-0.0910383011	-0.1040386264	0.0511821671	-0.0148146124	0.1313689189	0.0781069947	-0.0083645014	-0.0454901984	0.0608111075	0.0070953409	0.0002891852	0.1184931215	-0.0567537318	0.0148253937	0.154338458	0.0071049771	0.0606225084	-0.0466883066	-0.0086658128	0.0744361405	-0.073136383	0.0422695858	0.053743048	-0.1319501557	0.1016663773	0.162645231	0.0139175361	-0.179493768	0.0164248633	0.0707594107	0.0657648782	-0.0938852708	0.0181356988	-0.1364566701	-0.1094868924	-0.0738268469	-0.0397481504	-0.0399874128	-0.0105794961	0.1251334358	-0.0411395564	-0.0094775324	-0.0300657708	0.0847221421	-0.0457420679	0.087409567	0.0585083503	-0.0707396103	-0.0745606974	0.0382228963	0.1315081476	0.0754216461	-0.0204638297	0.0708518677	-0.037365207	0.0862635675	0.0612264099	-0.0012567724	0.1195170651	0.0469049142	0.0228678817	0.0425205541	-0.0679803478	-0.1553309311	-0.1052962735	-0.0157461721	0.0006710013	-0.055003382	-0.0557529117	0.1076878401	-0.0842165556	0.2624518356	0.0450300742	0.1192143054	0.025387069	0.024477372	-0.0939912977	0.0317119247	-0.1396595829	-0.0290770118	0.1052161495	0.0749741171	-0.0093338356	-0.1350850282	0.0646587649	0.0157991443	-0.1404039884	0.0048643336	0.1064253614	0.1005991057	0.0598166067	0.003627002	4.4225111238915815e-05	0.0001463554048228	2.14199045208503e-08	1.955860464094478e-09	-0.0264870565810895	-0.0044769013861412	2.0042646021233005e-05	0.0007015641663298	0.0362797367035128	0.041124479240345	0.0013162192952762	0.0016912227927895	0.0007119764476556	0.000619984868702	5.069104620162873e-07	3.843812374195365e-07	-0.0001116501947548	-5.463659643591093e-05	1.2465765988784771e-08	2.985157670100594e-09	-0.0004219604602365	-0.0001259631550132	1.5866716420904642e-08	1.7805063000299889e-07	0.0	0.0	1.0	0.0	0.0
977733.4873358252	911.542788887862	955962772257.8744	830910.2559734615	1472568.0357990507	-6838.3073575948365	46762447.51693568	2168456620057.0745	945644.9566446748	-531.3187146560522	282299.5765437594	894244384027.5088	1009775.209058222	1055704.0426129482	1.464765	30.776304	0.0994241621957847	0.0448838415105149	-0.0361881189	0.1202486542	0.0047081313	0.0414097712	0.0790639366	0.0598344299	0.0121582763	-0.02729823	-0.1101397235	0.0014571535	-0.0059580161	-0.0823255546	0.0743942098	0.1180465854	-0.0266947573	0.1360325323	0.0637716753	-0.0312549613	0.055024731	0.0561478183	-0.0522061506	0.0991710308	0.0435914192	0.0101839234	-0.0164123851	0.0614770323	0.0504439287	0.1644879591	-0.0239689233	-0.0229513905	-0.0262746163	0.0716633073	-0.0348521047	0.164632541	0.0772283299	0.1702492914	0.02940945	-0.0150288277	-0.0119211542	0.0332952188	0.0066602885	0.0726083344	0.0959754395	-0.1053044242	-0.0155644909	-0.0522496374	-0.0894502649	0.0412241112	0.1306139692	0.0441226123	0.1033615439	-0.0654073429	-8.78355e-05	-0.1056650897	0.0058824897	0.1007559807	-0.0065398996	0.0424964402	-0.0220591345	-0.0685602095	-0.0221869424	0.1296349231	-0.1318925833	-0.0345685003	-0.0862623029	-0.0916769319	-0.0468997245	0.0650771647	-0.0152279098	-0.0605355173	-0.0357896047	0.1094359498	0.1085323151	-0.0200587004	0.0167812923	0.0746548	-0.0267585289	0.1296537054	0.083654364	-0.0142294892	-0.083897407	0.1042000958	-0.0443678393	0.1239364465	0.0518584125	-0.0586553911	0.0582519854	0.059615062	0.0157916891	0.1073716443	0.1601447635	-0.067739777	-0.05881357	0.0993899282	0.0556281227	-0.003627002	-9.65381828024192e-05	-0.0001407632940413	1.9814304949367347e-08	9.319620738793308e-09	0.002481755527441	0.0289688121085305	0.0008391920749793	6.159110497983957e-06	0.0051417785625176	-0.0311379581409951	2.643788678596556e-05	0.0009695724371903	0.0002380105114535	-0.0004739659362021	5.664900356235665e-08	2.246437086799332e-07	7.19647698883552e-05	0.0001836149646431	5.178928105083916e-09	3.371445524090713e-08	-0.0002960087880374	0.0001259516721991	1.5863823729749538e-08	8.76212025953704e-08	0.0	0.0	0.0	0.0	0.0
978805.0018394974	1071.514503672137	958059231626.0184	1148143.331579746	1495219.691693038	22651.65589398728	513097514.7396086	2235681926426.6235	947180.2187205468	1535.262075872044	2357029.641610938	897150366735.5029	1011915.8177100308	1058409.710816376	1.16971	24.576889	0.1284845059567557	0.0821613077005776	-0.0803886862	-0.0608215447	0.0650759979	-0.0742533257	-0.0712389205	-0.0462414413	0.1363307062	0.0262937639	0.0544540128	-0.100889461	0.0734137432	0.1343661138	0.0432377532	0.0282047428	-0.0137435491	0.0372898579	0.1109541295	-0.06321838	-0.0767208306	0.0048963103	-0.0039299358	-0.0684247936	-0.1234226816	0.0513466464	0.033360638	-0.0627959915	0.1346510811	0.1135079236	0.0448918153	0.0145215936	-0.0794814691	-0.0347842837	0.1657717514	0.0290679169	0.0317670812	-0.0746876203	0.1660271474	0.0187735038	-0.0371594239	-0.0095263927	-0.1253393496	-0.006846547	0.0458675955	0.0397694857	0.0823194473	0.039594637	0.1379694644	0.0739977899	0.0700116473	-0.0521554284	0.0099601188	-0.0518473539	0.0828667361	-0.042179206	-0.0455252318	0.0071007826	-0.0315355502	0.0295621472	0.1125870681	0.0982257834	0.0176197134	0.0557121135	0.0185065697	-0.0997527473	-0.0440767596	-0.152715057	0.1538015714	-0.0314829171	-0.0401573932	0.0573725809	-0.0337202109	-0.0377024625	-0.0045881306	-0.0987195646	-0.1601053036	0.0502258696	-0.0303811547	-0.0556341463	-0.0522446652	-0.0535382947	-0.1373097641	0.1677567441	0.01528157	-0.031156844	0.0593727956	-0.0099227458	-0.0776378699	-0.200465822	0.0717543979	0.012027451	-0.0515321881	-0.0146217787	0.1026072967	0.098137155	0.0513420481	-0.010866692	-0.0022010601914672	-0.0021045220086647	4.429012884954444e-06	4.844665966461628e-06	-0.0757576167187465	-0.0782393722461875	0.0061213993694774	0.0057392164909045	0.0362554993360788	0.0311137207735612	0.0013144612321084	0.0009680636203751	0.0005090001502707	0.0002709896388172	2.590811529755952e-07	7.34353843462765e-08	2.4246541399097765e-06	-6.954011574844543e-05	5.878947698181618e-12	4.835827698307188e-09	-0.0002960007240362	8.064001199973615e-09	6.502811535317591e-17	8.761642862995464e-08	0.0	0.0	0.0	0.0	0.0
977150.039728536	-1654.9621109613215	954822200141.4796	2738899.588717554	1465424.192800633	-29795.49889240507	887771754.2473118	2147468064845.3865	946785.4378239868	-394.78089656005614	155851.95628876175	896402665275.5582	1009652.7184520656	1026209.8603137112	1.174414	24.67572	0.1237181671024912	0.0637932171091729	0.1019442816	-0.0139865616	0.0822036593	0.1027277234	-0.0209605997	-0.0119381254	-0.054314239	0.0029976996	0.0093195823	0.0888495639	0.0077507678	0.0769059918	-0.0837082628	0.0685201664	-0.0534903363	-0.0352563228	-0.0104110391	-0.1713759956	-0.0135092441	0.1467374193	-0.2236034471	0.0279456757	0.0997027444	-0.0359901802	0.1138546087	0.0146257998	0.1415302276	-0.0147702469	-0.0479808328	-0.0125651201	0.0236677643	0.1469869116	0.1143251773	0.041498493	0.0364017927	0.0583029704	0.0454629234	0.0897390624	-0.1153721481	-0.0466746713	-0.0246710528	0.0951236197	-0.0998697757	0.0307282319	-0.0989015613	0.0294951946	0.0210942226	-0.0778384723	0.023203725	-0.0120765907	-0.0445653557	-0.0532354503	-0.0184406058	-0.0529081974	-0.1882961009	0.1016219256	0.1335934458	0.0519489182	-0.069232712	-0.108397989	-0.0262644327	-0.0265415573	-0.0888130094	-0.1692778081	-0.156173371	-0.0108641054	0.1697832979	0.1308282512	-0.1522646977	-0.0591234511	-0.0225413043	0.041446335	0.0417148268	0.0590984034	-0.0922799444	-0.0211564758	-0.0812450057	-0.0227253107	-0.1631733545	0.0226962364	-0.1053392825	-0.0495987301	-0.091648308	0.0745647103	0.1014131551	-0.1076441401	-0.0295721948	0.0365299937	-0.0538237238	0.0971177421	-0.0053578253	-0.0057834857	-0.0516492485	0.0968413356	0.0469659021	-0.0180634961	0.0060647120015602	0.0082657721930274	6.8322989947025e-05	3.678073166186832e-05	-0.0184640132636388	0.0572936034551077	0.0032825569968711	0.0003409197857998	0.0079190723607709	-0.0283364269753079	6.271170705512559e-05	0.0008029530937269	2.598356556464417e-05	-0.000483016584706	6.751456794521623e-10	2.3330502110110242e-07	-0.0001110038375555	-0.0001134284916954	1.2321851952047834e-08	1.2866022728295648e-08	-0.0002959985108567	2.213179500017322e-09	4.898163499296922e-18	8.761511842938396e-08	0.0	0.0	0.0	0.0	0.0
978487.4011469237	1337.3614183876198	957437594203.2607	1788535.5633917465	1481389.5203718354	15965.327571202535	254891684.45579985	2194514911067.4968	945744.0879182376	-1041.3499057492008	1084409.6262038697	894431879832.2991	1011648.579912606	1053235.5623410246	1.141616	23.986586	0.0827995984661418	0.040784394830395	-0.0218265849	0.1303866697	-0.0513888837	0.0041353951	0.1245866602	0.0002452776	0.1286007463	-0.0179163829	-0.089835904	0.0185775664	0.0687968683	0.0342041191	0.1252724293	-0.0781310068	-0.0322622583	0.0444395083	0.0332482246	-0.1207385342	0.0895679305	0.0169731699	-0.0914561139	0.0394198618	-0.0148728498	-0.0892286023	-0.0308598834	0.0758861154	-0.0140804265	-0.0719035706	-0.0271855437	0.0686186631	0.031617962	-0.0137221752	-0.0404199212	-0.02540086	0.0628814367	-0.0708988797	-0.0064022058	0.0589432912	-0.0719288344	-0.0105309056	-0.1595332961	-0.0524154214	-0.0627101564	-0.1083461959	-0.0234867734	0.019417462	0.0330121521	0.1681448356	0.0011986705	-0.0334709269	-0.001540136	-0.1141285251	0.0138106215	0.0471543659	-0.0380165959	0.1424059952	0.0777639127	-0.0520084786	0.0494824609	-0.0776163641	-0.0675283105	-0.0565416923	0.1304874928	0.0859713954	0.0059794183	0.0081995758	0.0689285709	0.0065896182	-0.1125591603	0.0171480014	-0.0458985323	-0.0007681617	0.1667670377	-0.0823950912	-0.0506239813	0.1012305193	-0.0024066145	0.0120556932	-0.1085410435	0.0084277012	-0.1716854318	-0.0207733826	0.0215917766	0.0005438309	-0.0130261308	-0.0027471826	0.0696447859	0.0086387506	0.2109227499	-0.0449540309	-0.0843472586	0.0464280064	0.082098522	0.0955030384	0.0425073619	-0.0251890118	-0.0001434852957657	-0.0062081972973258	3.85417136825246e-05	2.05880301009704e-08	-0.0465165702608771	-0.0280525569972382	0.0007869459540833	0.0021637913088351	0.0121766673593057	0.0042575949985348	0.0001482712279791	1.812711517154854e-05	0.0005039612835733	0.0004779777180086	2.539769753408481e-07	2.284626989127621e-07	-0.0001116772099045	-6.73372348999993e-07	1.2471799212053752e-08	4.534303203977683e-13	-0.0007029724039599	-0.0004069738931032	1.6562774966757485e-07	4.941702007291608e-07	0.0	0.0	0.0	0.0	0.0
977754.0567417734	-733.3444051502738	956002995474.995	537794.0165652089	1481593.7371835443	204.21681170887317	41704.50618453734	2195120002061.5012	948192.5390256832	2448.4511074456386	5994912.825551774	899069091063.9717	1011949.231767438	1055522.7085169118	1.361309	28.602579	0.1065308810228114	0.0788652201796448	-0.0570415186	-0.1052346171	-0.0201209884	-0.0163200144	-0.1229823076	-0.0107880075	-0.0688676467	-0.1649236614	0.1060978772	-0.0442552017	0.0202925266	-0.0939209805	0.0337632855	0.1319090954	-0.0713495966	-0.0606174703	-0.0287573397	-0.163568944	-0.0036382037	0.0816424436	-0.0850400716	0.0815854081	-0.0369268004	-0.0477638399	-0.0345477011	-0.0967374854	0.0658369431	0.0381020508	0.0342519052	-0.0782213662	-0.0479762153	0.0316670153	0.0378396902	-0.0923714026	0.0030443697	-0.1111452339	-0.1573284674	0.0131897982	-0.0488864553	0.1896548417	0.0863514897	-0.0091921646	0.0233617799	0.0910760059	0.0575681291	0.0103653202	-0.0845286379	-0.0051043561	0.1117810884	0.0621555949	-0.1943546264	-0.0851080665	-0.0305826182	0.0335305498	-0.0947195607	0.1110252927	0.0914911163	0.0470247442	-0.0158595393	0.0368264162	-0.0662348874	0.0191919305	-0.0830772354	0.0723071924	-0.0811965506	0.0166230706	0.0278669467	-0.1142948705	0.0476239467	-0.0916246231	-0.0483230334	0.0669720731	-0.1071468539	-0.0107182499	-0.0589601947	0.0919259065	-0.0402719041	0.1252752447	-0.0478951219	-0.008258219	-0.0625585245	-0.054800112	0.093483337	0.047527886	0.0238503864	-0.195849214	0.1046156839	0.0240330042	-0.1090983711	0.1050075444	0.0221939003	0.0914489472	0.0171143507	0.0941228505	0.0379742494	-0.032215118	-0.0001970898415919	-5.36045458262e-05	2.873447333233176e-09	3.884440565872023e-08	0.0333332151394927	0.0798497854003698	0.0063759882284851	0.0011111032315357	0.0058824442760041	-0.0062942230833016	3.4603150660293405e-05	3.96172442223667e-05	9.796094861242338e-05	-0.0004060003349608	9.596347453045855e-09	1.64836271988344e-07	-0.0001110344272738	6.427826307000049e-07	1.2328644040020781e-08	4.131695103296189e-13	-0.0007029946462346	-2.224227469999757e-08	4.947187838301518e-16	4.942014726345104e-07	0.0	0.0	0.0	0.0	0.0
976339.4406264774	-1414.6161152960267	953238703322.8228	2001138.7536552213	1473426.190545886	-8167.546637658263	66708818.07832279	2170984738986.5615	944532.1726555136	-3660.3663701695614	13398281.963868298	892141025181.345	1008807.7770560016	1026223.533831456	1.404821	29.516811	0.1636075040245517	0.1044887808287086	0.1291908736	0.0012915552	0.0671412042	0.0674054062	0.0373480057	0.0345359182	0.0849006815	0.0556957094	0.0331357437	0.0966716376	-0.0042340065	0.1436916679	-0.0085157049	-0.1567392484	-0.0248922379	-0.0088613857	0.0838008789	-0.207206272	-0.0288412101	-0.0481935435	0.1021192939	0.0934560881	-0.1303415328	0.0026323552	-0.1312828574	-0.1428615291	-0.0304377017	-0.0818413355	0.0087142061	-0.0324185782	-0.1137484997	0.0881287685	-0.059927119	0.021337816	0.0293264529	-0.0622047397	0.1093548951	-0.1028516983	-0.0074415422	0.0711379078	0.0318437727	0.1296751104	-0.0338244259	0.0216489957	-0.1030797748	0.0195790872	0.1090033984	0.0221337743	-0.1543646047	-0.1158901597	-0.0582205108	-0.1398322908	0.0816223272	-0.1053235232	-0.0931873465	0.0075086247	-0.0749597426	0.0099939334	0.0841040043	0.1366151326	-0.0366568106	0.0176463513	-0.2004676797	0.1005472142	0.0175360458	0.0237825967	-0.0489520133	-0.0905477468	-0.070993943	0.0775853661	-0.0848016138	-0.0184385933	0.0963512925	0.0909440582	-0.1406855629	0.0407013066	0.0023561727	-0.1701128735	-0.1325353092	0.0045209716	-0.0988902156	0.0278753142	0.0097689858	0.1258650107	0.0416003757	-0.1106906913	0.1011408753	0.1053986702	0.0618875121	0.0289139606	-0.0411778177	0.1336020189	0.1104631026	0.0927013771	0.0333745172	-0.0391140859	-0.0001715098497498	2.557999184209998e-05	6.543359826419016e-10	2.9415628561198977e-08	-0.0681569730700459	-0.1014901882095385	0.0103002583028075	0.0046453729780709	0.0363731336397563	0.0304906893637521	0.0013230048507755	0.0009296821378768	0.0004470605326864	0.0003490995840739	1.998631198858477e-07	1.2187051960062346e-07	0.0001718429347994	0.0002828773620732	2.952999424047084e-08	8.00196019734923e-08	-0.0007030386292758	-4.398304120000959e-08	1.9345079132017414e-15	4.942633142539957e-07	0.0	0.0	0.0	0.0	0.0
976510.5834372598	171.14281078241763	953572919564.9775	29289.861682506413	1503731.9933148734	30305.80276898737	918441681.4727626	2261209907718.7227	945936.280484213	1404.1078286994016	1971518.794614948	894795446736.3077	1015091.7584083688	1055101.0788063228	1.358323	28.539833	0.1435913481294293	0.0703428778818007	-0.1010510166	0.0472263312	-0.0498320494	-0.1622991864	0.0384816346	-0.0057839165	-0.1892810229	0.0319931623	-0.0519729519	-0.0651466754	0.0230086243	-0.0546438242	-0.0941811037	-0.039933639	0.0757934707	-0.0244119585	-0.168084551	-0.1594607089	0.0410428879	0.083455211	-0.0551338942	0.0518745689	-0.0037025686	0.1915533749	0.0435985167	-0.0218358743	-0.0280249279	-0.1774725149	0.010476737	0.0686034098	0.0095038078	0.1050726919	0.0572402151	-0.0539425805	-0.0646485178	0.0620755223	-0.0349609669	0.123960926	-0.0559417772	0.0767526131	0.0055071154	-0.0378708048	-0.0045944483	-0.0646356246	0.1058435754	0.0969082112	-0.0450971072	-0.1152770635	-0.1388104646	0.1194061588	-0.0737027478	-0.0032531761	-0.0698410663	0.0388715672	-0.0506161554	0.1258105412	0.1051998865	0.1133982623	-0.0115422789	0.0704977575	-0.0563419352	-0.0877332941	-0.0305541994	-0.0060634403	0.1024157869	0.1211942343	-0.0097809326	0.1164915836	-0.1650433145	-0.1020374569	-0.0024825221	-0.0025718937	0.0157729194	-0.1356023763	-0.0632128722	0.0230941195	0.0052925447	0.0517452816	-0.081234829	0.2332733244	0.0239694772	-0.0606239033	-0.0589403463	0.0741600177	0.0225343732	-0.090941216	0.0140483907	-0.0720264316	0.0250218036	-0.0685854932	-0.0315272701	-0.0814612938	-0.0762151739	0.0912392418	0.0287162347	-0.0458586883	0.005997679518785	0.0061691893685348	3.8058897464842805e-05	3.5972159610053067e-05	-0.0075240861627889	0.0606328869072569	0.0036763469747082	5.661187258507139e-05	0.0041796089923238	-0.0321935246474325	1.746913132871397e-05	0.0010364230292248	-0.0001620388523791	-0.0006090993850655	2.6256589680335764e-08	3.710020608871702e-07	-0.0001109431078964	-0.0002827860426958	1.2308373189712252e-08	7.996794594355082e-08	-0.000703009112913	2.951636279998043e-08	8.712156729400684e-16	4.942218128387232e-07	0.0	0.0	0.0	0.0	0.0
977553.6821538198	1043.0987165600527	955611201492.4916	1088054.9324892291	1481020.721914557	-22711.271400316386	515801848.618829	2193422378740.316	945491.5739278982	-444.7065563148353	197763.9212293998	893954316368.6542	1008812.524810035	1045061.4052658672	1.317348	27.678911	0.0482385863660074	0.0321451245828984	0.0306341144	-0.1046432881	-0.0977143952	0.0146079091	-0.0466924367	-0.0015479914	0.06573562	-0.035201293	0.0972197855	0.0349662896	-0.0875107153	0.0242294859	0.0943366504	-0.01392913	-0.0141336435	0.0016867331	-0.1251159413	-0.0466571289	0.0105703598	-0.0007325254	0.0219364292	-0.0402327928	-0.1169121807	0.0722140088	0.0996703619	0.1090235251	0.0003041403	0.0504690462	0.0586313793	-0.0271585191	0.1729130688	-0.16919784	-0.057407102	-0.0095997234	-0.031304977	0.0691498008	0.0923761643	-0.1520548031	0.0160822242	-0.1168061391	-0.1311952464	0.054284728	0.0207359605	0.0882990786	-0.0153189905	-0.0800036229	0.0030668823	0.0714121181	-0.0646759163	0.0994254386	-0.0749568378	-0.0146502834	-0.0894468408	-0.0449785301	0.0838614461	-0.021550404	0.0289848064	0.047145023	0.1031165206	0.0534838845	-0.0240805581	0.1112838066	0.1054748652	-0.1477548655	0.0596238866	-0.0420036863	0.0196151503	0.0105095654	0.0539129021	0.0245780114	-0.1157217039	0.0427384439	-0.0342466499	0.0720589647	-0.0768985209	0.1247172818	0.0922540489	0.064148278	0.0638264949	0.0757752404	-0.0634645309	-0.0788001653	-0.02330264	0.0270906064	0.0491743678	-0.0912836613	-0.0110377041	0.0623590891	-0.0169787928	0.0285469435	-0.0999485964	-0.0268166557	0.0756145564	0.089737086	0.0240075741	-0.0524223074	0.0085509671704073	0.0025532876516223	6.519277831926924e-06	7.311903954938344e-05	-0.0074027502691791	0.0001213358936098	1.4722399078088721e-08	5.480071154783123e-05	0.0203065814508391	0.0161269724585153	0.0004123572502195	0.0002600792406777	0.000425961203941	0.0005880000563201	1.8144294726286618e-07	3.457440662324408e-07	-0.0001116496125381	-7.065046416999992e-07	1.2465635979907856e-08	4.991488087436444e-13	-0.0007029758666296	3.324628340000985e-08	1.1053153599137706e-15	4.941750690636372e-07	0.0	0.0	0.0	0.0	0.0
977031.9131717576	-521.7689820622327	954591359356.0648	272242.8706422585	1479307.4089003166	-1713.3130142404698	2935441.4847657643	2188350410027.3684	945547.5397325635	55.965804665349424	3132.171291840047	894060149894.3038	1011715.2931011652	1061645.6644183018	1.28635	27.027605	0.0753096683027155	0.0390693064913166	-0.0238313289	0.1420187129	-0.1030057843	0.0180468075	0.1010207711	-0.0478803549	-0.0918357853	-0.0728842375	-0.1206433778	0.0180237551	0.0745729886	-0.1074526792	0.0221783376	0.0266137194	-0.0543608015	0.108686263	0.1044307789	0.0042485075	0.0544536555	-0.032075186	0.0790208742	-0.0241586773	0.0257902655	0.0615829286	0.0362097748	-0.0838376272	0.1572656286	0.1212020007	-0.1833775185	0.0294079214	0.0599547795	-0.0583190004	0.0596271182	-0.0198740443	-0.0873629207	0.0901225069	-0.0695417429	-0.0031879467	-0.0689275789	0.1269070096	-0.0076090413	0.0786478803	0.1764792018	-0.1224727742	-0.0049638569	0.0487073534	-0.1299334666	0.0331645524	0.0849885437	-0.0434566754	0.105340584	-0.0383247821	0.0019787002	-0.0987548881	0.0786428367	0.0491991285	-0.0702423691	0.1435776574	0.0575416873	0.0257477231	0.1088557566	0.0108150923	0.010744756	-0.0500600827	-0.1472145599	-0.1464022232	-0.1232600682	-0.0309835761	-0.0111695627	-0.1333970707	0.0239193126	-0.0428070447	0.1373689568	-0.0707425368	-0.0013696525	0.1423166888	0.0301905981	0.0554242766	0.0520996381	-0.0527543825	-0.0079646636	0.1504362681	0.0176197919	0.0065576206	0.0624151253	-0.1575686047	-0.0098043572	-0.0278540913	0.063121049	0.0764114052	0.0542517886	0.0066331199	0.0093327299	0.0881955685	0.0192567962	-0.0587790397	-0.0001560166697487	-0.008706983840156	7.581156759273773e-05	2.434120123947492e-08	-0.0312439793544569	-0.0238412290852778	0.0005684042042966	0.0009761862459017	0.0049576797422474	-0.0153489017085916	2.4578588426690248e-05	0.00023558878366	0.00042613590852	1.747045790000449e-07	1.8159181253016584e-07	3.052168992358292e-14	0.0003408301037923	0.0004524797163304	1.1616515965106997e-07	2.0473789369043927e-07	-0.000798572519094	-9.559665246439998e-05	9.138719962399273e-09	6.37718068252137e-07	0.0	0.0	0.0	0.0	0.0
977733.3991909592	701.4860192015767	955962599893.5076	492082.6351352749	1495001.93034019	15694.52143987338	246318003.2266452	2235030771720.894	944674.224287229	-873.3154453345342	762679.8670598557	892409390032.6779	1010185.9435274404	1057697.0111434108	1.260935	26.493614	0.0835651597344687	0.0439072229584485	-0.0897447863	-0.0470255372	0.1130450551	-0.0808646181	-0.0828661863	0.0995928436	0.0817820348	0.0873850557	0.0042697892	-0.1641555321	-0.0876253898	0.1083594815	-0.0578467803	0.0175987891	-0.0830927451	0.0410122728	0.087107166	-0.0299842435	-0.0334840301	-0.0984472459	0.1000874702	0.0636074884	-0.031152432	0.0166182438	0.0974977182	0.0186233032	0.1305814547	-0.0900003987	0.1286499617	-0.0222825443	0.0569153889	0.0547815108	-0.0740274023	0.0075376892	-0.0470044786	-0.0610019999	-0.1122833426	0.0471245858	0.1156537376	0.0090715283	0.0221678557	0.0448018386	-0.035202064	0.0103738447	0.1230373471	-0.0828663033	0.1150596497	-0.0591555259	0.0548539069	-0.0950467444	0.012855341	-0.0685391998	0.0099046092	-0.072304447	0.0364793723	-0.0356520516	-0.1243584145	0.0727915352	0.0544460493	-0.0160122151	-0.1293841207	0.0354189825	0.0662891862	-0.0537633723	0.047732415	0.1368604491	0.1286074477	-0.0415846162	-0.0620828144	0.0160551124	-0.1003850345	0.096586387	-0.0229068312	-0.0517319293	-0.1546279081	-0.0147246444	-0.0396904971	-0.0505798789	-0.0264920851	-0.092921155	0.0161163398	0.1403616753	0.0554671045	-0.0949994929	0.0641189343	-0.0534949642	0.0310351902	-0.0708608388	0.1580711571	-0.0410950951	-0.1998006764	-0.0264648201	-0.0671581649	0.0866153656	0.0144722352	-0.0649037979	-0.0001452653314544	1.0751338294299995e-05	1.1559127511848152e-10	2.1102016522556692e-08	-0.0220549165365042	0.0091890628179527	8.443887547228082e-05	0.0004864193434321	0.0285017241285885	0.023544044386341	0.0008123482783021	0.0005543220260659	-4.3049639097312046e-05	-0.0004691855476173	1.853271426408818e-09	2.2013507809295705e-07	-0.0001109807206418	-0.000451810824434	1.2316720354173252e-08	2.0413302107582108e-07	-0.0008940021708802	-9.542965178620006e-05	9.106818440035396e-09	7.992398815385103e-07	0.0	0.0	0.0	0.0	0.0
